[[34, 17, 38, 59, 50, 41, 34, 25, 18, 7], 
 [30, 15, 34, 53, 46, 39, 30, 23, 14, 9], 
 [46, 23, 50, 83, 66, 57, 46, 37, 26, 11], 
 [50, 25, 54, 93, 78, 63, 50, 43, 30, 13], 
 [46, 23, 50, 87, 74, 61, 46, 33, 18, 7], 
 [34, 17, 38, 65, 54, 43, 34, 23, 14, 9], 
 [50, 25, 54, 95, 82, 69, 50, 37, 26, 11], 
 [46, 23, 50, 89, 78, 67, 54, 43, 30, 13], 
 [26, 13, 30, 47, 38, 33, 26, 21, 14, 7], 
 [34, 17, 38, 63, 50, 43, 34, 27, 18, 7], 
 [22, 11, 26, 41, 34, 27, 22, 15, 10, 5], 
 [26, 13, 30, 51, 42, 33, 26, 19, 12, 7], 
 [26, 13, 30, 49, 42, 35, 26, 19, 10, 5], 
 [22, 11, 26, 41, 36, 31, 24, 19, 12, 7], 
 [34, 17, 38, 65, 56, 47, 34, 25, 18, 7], 
 [30, 15, 34, 59, 50, 41, 30, 21, 14, 7], 
 [30, 15, 34, 55, 46, 37, 30, 25, 18, 7], 
 [26, 13, 30, 47, 40, 33, 26, 19, 14, 5], 
 [30, 15, 34, 59, 52, 45, 36, 29, 20, 9], 
 [34, 17, 38, 65, 54, 47, 38, 31, 22, 9], 
 [38, 19, 42, 73, 62, 51, 38, 31, 22, 9], 
 [34, 17, 38, 65, 54, 43, 34, 29, 20, 9], 
 [34, 17, 38, 65, 54, 45, 34, 25, 14, 5], 
 [34, 17, 38, 67, 58, 49, 38, 29, 18, 7], 
 [21, 12, 25, 38, 31, 27, 21, 17, 11, 6], 
 [29, 16, 33, 54, 45, 36, 29, 25, 18, 7], 
 [19, 11, 23, 35, 29, 23, 19, 13, 9, 4], 
 [25, 14, 29, 48, 41, 34, 25, 18, 9, 4], 
 [31, 17, 35, 59, 48, 42, 34, 28, 20, 8], 
 [35, 19, 39, 68, 58, 48, 35, 28, 20, 8], 
 [25, 14, 29, 50, 42, 34, 25, 17, 11, 6], 
 [31, 17, 35, 62, 54, 46, 36, 28, 18, 7], 
 [26, 13, 32, 51, 42, 37, 28, 23, 16, 7], 
 [22, 11, 28, 45, 38, 31, 24, 17, 12, 5], 
 [26, 13, 32, 51, 42, 35, 26, 21, 12, 5], 
 [30, 15, 36, 61, 50, 41, 30, 23, 16, 7], 
 [22, 11, 26, 41, 34, 29, 22, 17, 10, 5], 
 [22, 11, 26, 43, 36, 29, 22, 15, 10, 5], 
 [22, 11, 27, 43, 36, 29, 22, 18, 11, 6], 
 [24, 12, 29, 46, 38, 32, 24, 18, 10, 4], 
 [22, 11, 27, 43, 36, 29, 22, 15, 10, 4], 
 [30, 15, 36, 58, 47, 41, 30, 24, 17, 7], 
 [32, 16, 38, 64, 52, 44, 32, 24, 17, 7], 
 [20, 10, 25, 41, 35, 29, 23, 17, 11, 6], 
 [26, 13, 32, 51, 42, 33, 26, 21, 14, 5], 
 [30, 15, 36, 61, 50, 43, 34, 27, 18, 7], 
 [26, 13, 30, 49, 40, 35, 28, 23, 16, 7], 
 [22, 11, 26, 41, 34, 27, 22, 17, 12, 5], 
 [24, 12, 29, 46, 38, 33, 26, 22, 15, 7], 
 [24, 12, 29, 46, 38, 30, 24, 20, 14, 6], 
 [26, 13, 31, 49, 40, 33, 26, 20, 13, 4], 
 [28, 14, 33, 53, 43, 37, 28, 22, 16, 6], 
 [22, 11, 28, 46, 39, 32, 26, 19, 13, 6], 
 [28, 14, 34, 58, 48, 41, 33, 26, 18, 8], 
 [30, 15, 34, 57, 46, 39, 30, 23, 14, 5], 
 [26, 13, 30, 51, 42, 33, 26, 21, 14, 7], 
 [26, 13, 31, 51, 42, 33, 26, 22, 15, 7], 
 [28, 14, 33, 54, 44, 37, 28, 21, 12, 4], 
 [32, 16, 37, 62, 50, 43, 33, 26, 17, 6], 
 [26, 13, 31, 53, 44, 35, 27, 21, 14, 7], 
 [26, 13, 30, 48, 39, 33, 26, 22, 15, 7], 
 [21, 11, 25, 39, 32, 28, 22, 18, 12, 6], 
 [20, 11, 24, 37, 30, 26, 20, 16, 10, 5], 
 [22, 11, 26, 42, 35, 28, 22, 15, 9, 4], 
 [19, 10, 23, 36, 30, 24, 19, 13, 9, 4], 
 [18, 10, 22, 34, 28, 22, 18, 13, 9, 4], 
 [30, 15, 34, 56, 45, 39, 30, 24, 17, 7], 
 [29, 15, 33, 55, 44, 38, 30, 24, 16, 6], 
 [28, 15, 32, 53, 42, 36, 28, 22, 14, 5], 
 [22, 11, 26, 44, 37, 30, 24, 17, 11, 6], 
 [23, 12, 27, 46, 38, 30, 23, 17, 11, 6], 
 [22, 12, 26, 44, 36, 28, 22, 17, 11, 6], 
 [23, 13, 29, 45, 36, 32, 24, 20, 14, 6], 
 [23, 14, 28, 46, 36, 30, 24, 20, 14, 6], 
 [21, 13, 26, 43, 34, 28, 21, 15, 9, 4], 
 [17, 10, 23, 36, 30, 24, 19, 13, 9, 4], 
 [26, 13, 32, 53, 46, 39, 30, 23, 14, 5], 
 [30, 15, 36, 59, 50, 41, 30, 25, 18, 7], 
 [22, 11, 26, 43, 38, 33, 26, 21, 14, 7], 
 [26, 13, 30, 49, 42, 35, 26, 19, 14, 5], 
 [22, 11, 27, 43, 37, 32, 25, 21, 14, 7], 
 [24, 12, 29, 46, 39, 32, 24, 17, 12, 4], 
 [30, 15, 35, 58, 49, 41, 30, 23, 17, 6], 
