[[22, 15, 30, 48, 42, 36, 28, 22, 14, 4], 
 [25, 17, 34, 55, 47, 40, 30, 23, 15, 4], 
 [30, 21, 42, 67, 56, 47, 36, 29, 22, 7], 
 [24, 17, 34, 54, 46, 40, 31, 25, 16, 5], 
 [26, 19, 38, 57, 48, 39, 30, 23, 18, 5], 
 [25, 17, 34, 55, 47, 41, 31, 25, 16, 5], 
 [22, 16, 32, 48, 41, 34, 27, 20, 15, 4], 
 [28, 19, 39, 62, 52, 43, 32, 26, 15, 4], 
 [28, 18, 38, 61, 52, 43, 32, 26, 15, 4], 
 [25, 17, 35, 55, 47, 39, 29, 24, 14, 4], 
 [27, 18, 38, 60, 51, 42, 31, 25, 15, 4], 
 [26, 18, 36, 58, 49, 40, 30, 24, 14, 4], 
 [27, 18, 37, 60, 51, 42, 31, 24, 15, 4], 
 [28, 18, 38, 62, 53, 44, 33, 27, 16, 5], 
 [25, 17, 34, 55, 47, 40, 30, 25, 15, 5], 
 [24, 17, 34, 54, 45, 38, 28, 22, 13, 4], 
 [24, 15, 32, 52, 45, 38, 29, 23, 14, 4], 
 [24, 17, 34, 54, 45, 38, 29, 23, 14, 4], 
 [24, 16, 32, 52, 45, 38, 28, 22, 14, 4], 
 [24, 17, 34, 54, 46, 38, 28, 22, 14, 4], 
 [24, 16, 33, 53, 46, 39, 29, 24, 15, 5], 
 [30, 19, 38, 61, 51, 41, 30, 26, 19, 6], 
 [34, 23, 48, 73, 62, 51, 38, 33, 24, 7], 
 [23, 15, 31, 50, 43, 37, 28, 22, 14, 4], 
 [28, 19, 38, 60, 52, 44, 34, 26, 18, 4], 
 [34, 23, 46, 73, 61, 52, 39, 33, 25, 8], 
 [23, 16, 32, 51, 43, 37, 28, 22, 14, 4], 
 [34, 22, 48, 74, 63, 52, 39, 33, 24, 7], 
 [25, 17, 35, 56, 47, 39, 29, 23, 14, 4], 
 [25, 16, 34, 55, 47, 39, 29, 23, 14, 4], 
 [22, 15, 31, 49, 42, 35, 26, 21, 13, 4], 
 [22, 15, 30, 48, 41, 35, 26, 21, 13, 4], 
 [23, 16, 32, 51, 43, 36, 27, 22, 13, 4], 
 [23, 15, 31, 50, 43, 36, 27, 22, 13, 4], 
 [30, 21, 42, 63, 53, 43, 34, 28, 19, 4], 
 [31, 20, 42, 64, 53, 43, 34, 28, 19, 4], 
 [32, 20, 43, 66, 55, 44, 34, 28, 19, 4], 
 [32, 20, 41, 66, 55, 44, 32, 27, 20, 6], 
 [38, 25, 52, 82, 69, 56, 42, 35, 27, 8], 
 [33, 23, 46, 72, 60, 48, 36, 30, 23, 7], 
 [32, 22, 44, 69, 57, 45, 34, 29, 22, 7], 
