 [15, 9, 21, 31, 27, 23, 17, 14, 8, 4], 
 [14, 11, 22, 32, 28, 24, 18, 15, 10, 5], 
 [17, 11, 25, 36, 31, 26, 19, 15, 8, 3], 
 [14, 11, 22, 32, 28, 24, 18, 13, 8, 3], 
 [19, 13, 29, 41, 35, 31, 23, 18, 10, 4], 
 [16, 13, 26, 37, 32, 27, 20, 16, 10, 4], 
 [18, 12, 27, 39, 33, 30, 23, 19, 12, 5], 
 [18, 12, 27, 39, 33, 30, 23, 18, 11, 4], 
 [15, 12, 24, 33, 27, 24, 19, 14, 9, 4], 
 [15, 12, 24, 33, 27, 24, 19, 15, 10, 5], 
 [14, 8, 19, 29, 25, 21, 16, 13, 8, 3], 
 [16, 10, 23, 34, 29, 24, 18, 15, 9, 3], 
 [13, 10, 20, 28, 23, 18, 14, 11, 7, 3], 
 [11, 8, 16, 23, 19, 15, 12, 9, 6, 3], 
 [17, 12, 24, 35, 29, 26, 19, 14, 7, 3], 
 [15, 10, 20, 30, 25, 22, 16, 12, 6, 3], 
 [13, 9, 18, 28, 25, 22, 17, 13, 8, 3], 
 [15, 11, 22, 33, 29, 26, 20, 15, 9, 3], 
 [19, 14, 28, 40, 33, 28, 20, 17, 9, 4], 
 [19, 14, 28, 40, 33, 29, 21, 18, 10, 5], 
 [17, 13, 26, 38, 33, 29, 22, 19, 12, 5], 
 [17, 13, 26, 38, 33, 28, 21, 18, 11, 4], 
 [15, 10, 22, 31, 27, 24, 18, 14, 8, 4], 
 [13, 10, 20, 29, 25, 22, 16, 12, 8, 4], 
 [15, 10, 22, 31, 27, 23, 17, 14, 8, 4], 
 [13, 10, 20, 29, 25, 21, 15, 12, 8, 4], 
 [15, 10, 22, 31, 27, 23, 17, 13, 7, 3], 
 [13, 10, 20, 29, 25, 21, 15, 11, 7, 3], 
 [17, 12, 26, 36, 31, 27, 20, 16, 9, 4], 
 [15, 12, 24, 34, 29, 25, 18, 14, 9, 4], 
 [12, 9, 18, 25, 22, 19, 15, 12, 8, 4], 
 [13, 8, 18, 26, 23, 20, 15, 12, 8, 4], 
 [15, 10, 22, 31, 27, 24, 18, 15, 10, 5], 
 [14, 11, 22, 30, 25, 22, 17, 13, 8, 4], 
 [16, 12, 25, 35, 29, 26, 19, 14, 9, 4], 
 [16, 12, 25, 35, 29, 26, 19, 15, 10, 5], 
 [12, 9, 18, 25, 21, 17, 13, 10, 6, 3], 
 [12, 8, 17, 25, 21, 17, 12, 9, 6, 3], 
 [14, 10, 21, 30, 25, 20, 14, 11, 7, 3], 
 [14, 11, 22, 30, 26, 22, 17, 13, 8, 3], 
 [17, 12, 26, 36, 31, 27, 20, 15, 9, 3], 
 [17, 12, 26, 36, 31, 26, 19, 15, 9, 3], 
 [15, 10, 21, 31, 26, 23, 16, 13, 8, 4], 
 [13, 9, 18, 27, 24, 21, 15, 12, 8, 4], 
 [15, 11, 22, 32, 28, 25, 18, 15, 10, 5], 
 [13, 9, 18, 26, 23, 20, 15, 11, 6, 3], 
 [15, 11, 22, 31, 27, 24, 18, 13, 7, 3], 
 [14, 10, 20, 29, 24, 21, 15, 11, 6, 3], 
 [17, 13, 26, 36, 31, 26, 19, 16, 9, 4], 
 [17, 13, 26, 36, 31, 27, 20, 17, 10, 5], 
 [16, 12, 24, 34, 28, 24, 17, 14, 8, 4], 
 [17, 12, 25, 36, 30, 26, 18, 14, 8, 3], 
 [17, 13, 26, 37, 32, 28, 20, 15, 9, 3], 
 [17, 13, 26, 37, 32, 27, 19, 15, 9, 3], 
 [12, 8, 16, 23, 20, 17, 13, 10, 6, 3], 
 [12, 8, 16, 24, 20, 17, 12, 9, 6, 3], 
 [16, 12, 24, 33, 28, 25, 19, 16, 10, 5], 
 [16, 12, 24, 34, 28, 25, 18, 15, 10, 5], 
 [16, 12, 24, 33, 28, 25, 19, 14, 8, 3], 
 [16, 12, 24, 34, 28, 25, 18, 13, 8, 3], 
 [16, 12, 24, 33, 28, 23, 17, 14, 8, 3], 
 [16, 12, 24, 34, 28, 23, 16, 13, 8, 3], 
 [13, 9, 19, 28, 25, 22, 17, 13, 8, 3], 
 [11, 8, 16, 24, 21, 18, 14, 10, 6, 3], 
 [13, 10, 20, 29, 25, 22, 17, 12, 7, 3], 
 [16, 11, 24, 35, 30, 27, 20, 16, 10, 4], 
 [17, 12, 26, 37, 31, 28, 21, 16, 9, 4], 
 [17, 12, 26, 37, 31, 28, 21, 17, 10, 5], 
 [14, 9, 20, 30, 26, 22, 16, 13, 8, 3], 
 [13, 8, 18, 27, 23, 19, 14, 11, 6, 3], 
 [15, 10, 22, 32, 27, 22, 16, 13, 7, 3], 
 [15, 11, 23, 33, 29, 25, 19, 16, 10, 4], 
 [15, 12, 24, 34, 29, 24, 18, 15, 9, 4], 
 [15, 12, 24, 34, 29, 25, 19, 16, 10, 5], 
 [12, 7, 16, 24, 21, 18, 14, 11, 7, 3], 
 [10, 7, 14, 21, 18, 15, 12, 9, 6, 3], 
 [16, 11, 24, 34, 29, 26, 20, 17, 11, 5], 
 [14, 11, 22, 31, 26, 23, 18, 15, 10, 5], 
 [16, 11, 24, 34, 29, 26, 20, 15, 9, 3], 
 [14, 11, 22, 31, 26, 23, 18, 13, 8, 3], 
 [16, 11, 24, 34, 29, 24, 18, 15, 9, 3], 
 [14, 11, 22, 31, 26, 21, 16, 13, 8, 3], 
 [13, 8, 17, 26, 22, 19, 14, 11, 6, 3], 
 [12, 8, 16, 25, 22, 19, 14, 11, 7, 3], 
 [17, 12, 25, 36, 30, 27, 20, 17, 10, 5], 
 [16, 12, 24, 35, 30, 27, 20, 17, 11, 5], 
 [17, 12, 25, 36, 30, 27, 20, 15, 8, 3], 
 [16, 12, 24, 35, 30, 27, 20, 15, 9, 3], 
 [17, 12, 25, 36, 30, 25, 18, 15, 8, 3], 
 [16, 12, 24, 35, 30, 25, 18, 15, 9, 3], 
 [13, 9, 19, 27, 24, 21, 16, 13, 8, 4], 
 [13, 9, 19, 28, 24, 21, 15, 12, 8, 4], 
 [14, 9, 20, 29, 25, 22, 16, 13, 8, 4], 
 [12, 9, 18, 26, 23, 20, 15, 12, 8, 4], 
 [13, 9, 19, 27, 24, 21, 16, 12, 7, 3], 
 [13, 9, 19, 27, 23, 20, 15, 11, 6, 3], 
 [12, 9, 18, 26, 22, 19, 14, 10, 6, 3], 
 [12, 9, 18, 26, 23, 20, 15, 11, 7, 3], 
 [15, 11, 23, 32, 27, 24, 18, 14, 8, 4], 
 [14, 11, 22, 31, 26, 23, 17, 13, 8, 4], 
 [15, 11, 23, 33, 28, 25, 18, 14, 9, 4], 
 [16, 11, 24, 34, 29, 26, 19, 15, 9, 4], 
 [13, 9, 19, 27, 23, 19, 14, 11, 6, 3], 
 [12, 9, 18, 26, 22, 18, 13, 10, 6, 3], 
 [13, 9, 19, 28, 24, 20, 14, 11, 7, 3], 
 [14, 9, 20, 29, 25, 21, 15, 12, 7, 3], 
 [15, 11, 23, 32, 28, 24, 18, 15, 9, 4], 
 [15, 11, 23, 32, 27, 23, 17, 14, 8, 4], 
 [14, 11, 22, 31, 26, 22, 16, 13, 8, 4], 
 [14, 11, 22, 31, 27, 23, 17, 14, 9, 4], 
 [15, 11, 23, 32, 28, 24, 18, 14, 8, 3], 
 [15, 11, 23, 33, 28, 24, 17, 13, 8, 3], 
 [16, 11, 24, 34, 29, 25, 18, 14, 8, 3], 
 [14, 11, 22, 31, 27, 23, 17, 13, 8, 3], 
 [12, 8, 17, 24, 21, 18, 14, 11, 7, 3], 
 [11, 8, 16, 23, 19, 16, 12, 9, 6, 3], 
 [11, 7, 15, 22, 19, 16, 12, 9, 6, 3], 
 [14, 10, 21, 29, 25, 22, 17, 14, 9, 4], 
 [13, 10, 20, 28, 23, 20, 15, 12, 8, 4], 
 [15, 11, 23, 32, 27, 24, 18, 15, 10, 5], 
 [14, 10, 21, 29, 25, 22, 17, 13, 8, 3], 
 [13, 10, 20, 28, 23, 20, 15, 11, 7, 3], 
 [15, 11, 23, 32, 27, 24, 18, 13, 8, 3], 
 [14, 10, 21, 29, 25, 21, 16, 13, 8, 3], 
 [13, 10, 20, 28, 23, 19, 14, 11, 7, 3], 
 [15, 11, 23, 32, 27, 22, 16, 13, 8, 3], 
 [13, 9, 18, 26, 22, 19, 14, 11, 6, 3], 
 [13, 9, 18, 27, 23, 20, 14, 11, 7, 3], 
 [12, 8, 16, 24, 21, 18, 13, 10, 6, 3], 
 [15, 11, 22, 31, 26, 23, 17, 14, 8, 4], 
 [15, 11, 22, 32, 27, 24, 17, 14, 9, 4], 
 [16, 12, 24, 34, 29, 26, 19, 16, 10, 5], 
 [15, 11, 22, 31, 26, 23, 17, 13, 7, 3], 
 [15, 11, 22, 32, 27, 24, 17, 13, 8, 3], 
 [16, 12, 24, 34, 29, 26, 19, 14, 8, 3], 
 [15, 11, 22, 31, 26, 22, 16, 13, 7, 3], 
 [15, 11, 22, 32, 27, 23, 16, 13, 8, 3], 
 [16, 12, 24, 34, 29, 24, 17, 14, 8, 3], 
 [13, 8, 18, 27, 23, 20, 15, 12, 7, 3], 
 [11, 8, 16, 24, 21, 18, 14, 11, 7, 3], 
 [11, 7, 15, 23, 20, 17, 13, 10, 6, 3], 
 [15, 10, 22, 32, 27, 24, 18, 15, 9, 4], 
 [13, 10, 20, 29, 25, 22, 17, 14, 9, 4], 
 [15, 11, 23, 33, 28, 25, 19, 16, 10, 5], 
 [15, 10, 22, 32, 27, 24, 18, 14, 8, 3], 
 [13, 10, 20, 29, 25, 22, 17, 13, 8, 3], 
 [15, 11, 23, 33, 28, 25, 19, 14, 8, 3], 
 [15, 10, 22, 32, 27, 23, 17, 14, 8, 3], 
 [13, 10, 20, 29, 25, 21, 16, 13, 8, 3], 
 [15, 11, 23, 33, 28, 23, 17, 14, 8, 3], 
 [11, 8, 16, 23, 20, 17, 13, 10, 6, 3], 
 [12, 8, 17, 25, 21, 18, 13, 10, 6, 3], 
 [12, 8, 17, 25, 22, 19, 14, 11, 7, 3], 
 [13, 10, 20, 28, 24, 21, 16, 13, 8, 4], 
 [14, 10, 21, 30, 25, 22, 16, 13, 8, 4], 
 [14, 10, 21, 30, 26, 23, 17, 14, 9, 4], 
 [13, 10, 20, 28, 24, 21, 16, 12, 7, 3], 
 [14, 10, 21, 30, 25, 22, 16, 12, 7, 3], 
 [14, 10, 21, 30, 26, 23, 17, 13, 8, 3], 
 [13, 10, 20, 28, 24, 20, 15, 12, 7, 3], 
 [14, 10, 21, 30, 25, 21, 15, 12, 7, 3], 
 [14, 10, 21, 30, 26, 22, 16, 13, 8, 3], 
 [12, 9, 18, 25, 21, 18, 14, 11, 7, 3], 
 [14, 10, 20, 29, 24, 21, 15, 12, 7, 3], 
 [13, 9, 19, 28, 24, 21, 16, 13, 8, 3], 
 [13, 9, 19, 27, 23, 20, 15, 12, 7, 3], 
 [12, 9, 18, 26, 22, 19, 14, 11, 7, 3], 
 [17, 11, 23, 32, 29, 26, 21, 15, 10, 5], 
 [18, 14, 28, 39, 32, 29, 23, 15, 10, 5], 
 [21, 14, 28, 39, 35, 32, 26, 18, 12, 6], 
 [21, 16, 32, 45, 37, 34, 28, 18, 12, 6], 
 [14, 10, 20, 29, 24, 19, 15, 9, 6, 3], 
 [21, 15, 31, 42, 37, 32, 25, 17, 10, 3], 
 [25, 18, 36, 49, 43, 37, 29, 19, 11, 3], 
 [17, 12, 24, 35, 29, 23, 19, 11, 7, 3], 
 [17, 12, 24, 33, 29, 26, 20, 14, 8, 4], 
 [15, 10, 21, 29, 26, 23, 18, 13, 8, 4], 
 [15, 10, 20, 28, 25, 22, 17, 12, 8, 4], 
 [17, 12, 24, 33, 29, 25, 19, 13, 7, 3], 
 [17, 12, 25, 34, 30, 26, 20, 14, 8, 3], 
 [19, 14, 28, 38, 33, 29, 22, 15, 9, 3], 
 [13, 10, 20, 29, 25, 22, 18, 12, 8, 4], 
 [14, 11, 22, 31, 26, 23, 18, 12, 8, 4], 
 [16, 12, 25, 35, 29, 26, 21, 14, 9, 4], 
 [13, 10, 20, 29, 25, 21, 17, 11, 7, 3], 
 [12, 9, 18, 26, 22, 18, 14, 9, 6, 3], 
 [12, 8, 17, 25, 21, 17, 14, 9, 6, 3], 
 [14, 9, 18, 26, 23, 20, 16, 11, 7, 3], 
 [16, 12, 24, 34, 28, 25, 20, 13, 8, 3], 
 [12, 8, 16, 24, 20, 17, 14, 9, 6, 3], 
 [18, 13, 26, 36, 31, 28, 22, 15, 9, 3], 
 [13, 10, 20, 27, 23, 20, 16, 12, 8, 4], 
 [13, 9, 19, 26, 23, 20, 16, 12, 8, 4], 
 [14, 11, 22, 30, 25, 22, 17, 12, 8, 4], 
 [13, 10, 20, 27, 23, 19, 15, 11, 7, 3], 
 [15, 11, 23, 31, 27, 23, 18, 13, 8, 3], 
 [12, 9, 18, 25, 21, 17, 13, 9, 6, 3], 
 [13, 9, 18, 25, 22, 19, 15, 11, 7, 3], 
 [15, 11, 22, 30, 26, 23, 18, 13, 8, 3], 
 [14, 10, 20, 28, 24, 21, 16, 11, 6, 3], 
 [14, 10, 20, 28, 25, 22, 17, 12, 7, 3], 
 [12, 8, 16, 23, 20, 17, 13, 9, 6, 3], 
 [16, 12, 24, 33, 28, 25, 19, 13, 8, 3], 
 [13, 10, 20, 28, 23, 20, 16, 11, 7, 3], 
 [11, 8, 16, 23, 19, 16, 13, 9, 6, 3], 
 [12, 9, 18, 26, 23, 20, 16, 11, 7, 3], 
 [12, 9, 18, 26, 22, 19, 15, 10, 6, 3], 
 [11, 7, 15, 22, 19, 16, 13, 9, 6, 3], 
 [15, 11, 23, 32, 27, 24, 19, 13, 8, 3], 
 [12, 9, 18, 25, 22, 19, 15, 11, 7, 3], 
 [12, 8, 17, 24, 21, 18, 14, 10, 6, 3], 
 [14, 10, 21, 29, 25, 22, 17, 12, 7, 3], 
 [12, 9, 18, 25, 21, 18, 14, 10, 6, 3], 
 [11, 8, 16, 23, 20, 17, 13, 9, 6, 3], 
 [13, 10, 20, 28, 24, 21, 16, 11, 7, 3], 
 [20, 16, 32, 44, 36, 28, 21, 18, 12, 6], 
 [23, 17, 35, 47, 41, 35, 27, 24, 16, 8], 
 [29, 22, 44, 59, 51, 43, 33, 30, 20, 10], 
 [25, 20, 40, 55, 45, 35, 27, 24, 16, 8], 
 [24, 20, 40, 54, 44, 38, 29, 24, 16, 8], 
 [27, 21, 43, 57, 49, 41, 31, 26, 16, 6], 
 [35, 28, 56, 74, 63, 53, 40, 34, 21, 8], 
 [31, 26, 52, 70, 57, 49, 38, 32, 21, 10], 
 [21, 16, 32, 43, 37, 31, 23, 20, 12, 6], 
 [19, 14, 29, 39, 34, 29, 22, 19, 12, 6], 
 [21, 16, 32, 43, 37, 32, 24, 21, 14, 7], 
 [23, 18, 36, 48, 41, 35, 26, 22, 13, 6], 
 [21, 16, 33, 44, 38, 32, 24, 20, 12, 5], 
 [23, 18, 36, 48, 41, 34, 25, 21, 13, 5], 
 [17, 14, 28, 39, 33, 27, 21, 18, 12, 6], 
 [16, 13, 26, 36, 30, 24, 18, 15, 10, 5], 
 [18, 14, 29, 40, 33, 26, 20, 17, 11, 5], 
 [19, 16, 32, 44, 37, 31, 24, 20, 13, 6], 
 [18, 15, 30, 41, 34, 29, 22, 18, 12, 6], 
 [20, 16, 33, 45, 37, 32, 25, 21, 14, 7], 
 [20, 16, 32, 44, 36, 29, 22, 19, 12, 5], 
 [22, 17, 34, 46, 39, 34, 26, 23, 15, 7], 
 [20, 16, 32, 44, 36, 31, 24, 21, 14, 7], 
 [22, 17, 34, 46, 39, 32, 24, 21, 13, 5], 
 [13, 10, 20, 27, 23, 19, 15, 12, 8, 4], 
 [15, 11, 23, 31, 27, 23, 18, 15, 10, 5], 
 [14, 11, 22, 30, 25, 20, 15, 12, 8, 4], 
 [15, 12, 24, 32, 27, 23, 18, 14, 9, 4], 
 [17, 13, 27, 36, 31, 26, 20, 16, 10, 4], 
 [16, 13, 26, 35, 29, 25, 19, 15, 10, 5], 
 [17, 13, 26, 35, 30, 26, 20, 17, 11, 5], 
 [17, 13, 26, 35, 30, 25, 19, 16, 10, 4], 
 [18, 14, 28, 38, 32, 27, 20, 17, 10, 5], 
 [18, 14, 28, 38, 33, 28, 21, 18, 11, 5], 
 [18, 14, 28, 38, 32, 26, 19, 16, 10, 4], 
 [18, 14, 28, 38, 32, 28, 21, 18, 12, 6], 
 [15, 12, 24, 33, 27, 22, 17, 14, 9, 4], 
 [15, 12, 24, 33, 27, 23, 18, 15, 10, 5], 
 [16, 13, 26, 36, 31, 26, 20, 17, 11, 5], 
 [16, 13, 26, 36, 30, 25, 19, 16, 10, 5], 
 [17, 13, 27, 37, 31, 25, 19, 16, 10, 4], 
 [17, 13, 27, 37, 31, 27, 21, 18, 12, 6], 
 [14, 11, 22, 30, 26, 22, 17, 14, 9, 4], 
 [16, 12, 25, 34, 29, 24, 18, 15, 9, 4], 
 [16, 12, 25, 34, 29, 25, 19, 16, 10, 5], 
 [14, 11, 22, 30, 25, 21, 16, 13, 8, 4], 
 [15, 12, 24, 33, 28, 23, 17, 14, 9, 4], 
 [15, 12, 24, 33, 28, 24, 18, 15, 10, 5], 
 [26, 19, 38, 54, 45, 42, 31, 23, 12, 6], 
 [26, 19, 38, 55, 46, 43, 30, 24, 16, 8], 
 [33, 24, 48, 69, 57, 54, 38, 30, 20, 10], 
 [33, 24, 48, 69, 57, 54, 40, 30, 16, 8], 
 [30, 23, 46, 64, 53, 48, 35, 29, 16, 8], 
 [30, 23, 46, 65, 54, 49, 34, 26, 16, 6], 
 [39, 30, 60, 84, 69, 63, 44, 34, 21, 8], 
 [39, 30, 60, 84, 69, 63, 46, 38, 21, 10], 
 [21, 16, 32, 45, 37, 34, 24, 18, 12, 6], 
 [20, 15, 30, 43, 36, 33, 23, 18, 12, 6], 
 [23, 17, 34, 48, 40, 37, 26, 21, 14, 7], 
 [23, 18, 36, 50, 41, 37, 26, 20, 13, 6], 
 [22, 17, 34, 48, 40, 36, 25, 19, 12, 5], 
 [25, 19, 38, 53, 44, 40, 28, 21, 13, 5], 
 [23, 16, 34, 49, 41, 38, 28, 22, 12, 6], 
 [21, 15, 31, 44, 37, 34, 25, 19, 10, 5], 
 [23, 17, 34, 49, 41, 38, 28, 21, 11, 5], 
 [25, 18, 38, 54, 45, 41, 30, 24, 13, 6], 
 [23, 17, 35, 49, 41, 37, 27, 22, 12, 6], 
 [25, 19, 38, 54, 45, 41, 30, 25, 14, 7], 
 [24, 18, 36, 51, 42, 39, 29, 22, 12, 5], 
 [24, 18, 36, 51, 42, 39, 28, 23, 15, 7], 
 [24, 18, 36, 51, 42, 39, 29, 24, 14, 7], 
 [24, 18, 36, 51, 42, 39, 28, 21, 13, 5], 
 [17, 12, 24, 35, 29, 26, 18, 14, 8, 4], 
 [18, 13, 26, 38, 32, 29, 20, 16, 10, 5], 
 [18, 13, 26, 37, 31, 28, 20, 15, 8, 4], 
 [19, 14, 28, 40, 33, 29, 20, 16, 9, 4], 
 [20, 15, 30, 43, 36, 32, 22, 17, 10, 4], 
 [20, 15, 30, 42, 35, 31, 22, 18, 10, 5], 
 [19, 14, 28, 40, 33, 30, 21, 17, 11, 5], 
 [19, 14, 28, 40, 33, 30, 21, 16, 10, 4], 
 [18, 14, 28, 39, 32, 29, 21, 16, 10, 5], 
 [19, 14, 29, 41, 34, 31, 22, 17, 11, 5], 
 [20, 15, 30, 42, 35, 32, 23, 17, 10, 4], 
 [20, 15, 30, 42, 35, 32, 23, 19, 12, 6], 
 [19, 14, 28, 40, 33, 30, 22, 17, 9, 4], 
 [19, 14, 28, 40, 33, 30, 22, 18, 10, 5], 
 [20, 14, 30, 43, 36, 33, 24, 19, 11, 5], 
 [19, 14, 29, 41, 34, 31, 23, 18, 10, 5], 
 [20, 15, 30, 43, 36, 33, 24, 18, 10, 4], 
 [20, 15, 30, 43, 36, 33, 24, 20, 12, 6], 
 [17, 12, 25, 36, 30, 27, 19, 15, 9, 4], 
 [17, 13, 26, 37, 31, 28, 20, 15, 9, 4], 
 [17, 13, 26, 37, 31, 28, 20, 16, 10, 5], 
 [16, 12, 24, 34, 28, 25, 18, 14, 8, 4], 
 [18, 13, 27, 38, 32, 29, 21, 16, 9, 4], 
 [18, 13, 27, 38, 32, 29, 21, 17, 10, 5], 
 [20, 13, 26, 40, 34, 28, 18, 15, 10, 5], 
 [24, 17, 34, 49, 41, 33, 23, 20, 10, 5], 
 [25, 16, 32, 49, 41, 33, 21, 18, 12, 6], 
 [29, 20, 40, 59, 49, 39, 27, 24, 12, 6], 
 [20, 13, 26, 39, 33, 27, 19, 14, 6, 3], 
 [24, 17, 34, 50, 42, 34, 22, 17, 10, 3], 
 [29, 20, 40, 59, 49, 39, 25, 19, 11, 3], 
 [25, 16, 32, 49, 41, 33, 23, 17, 7, 3], 
 [17, 12, 24, 35, 29, 23, 15, 12, 8, 4], 
 [16, 11, 22, 33, 28, 23, 15, 12, 8, 4], 
 [17, 11, 22, 33, 28, 23, 15, 12, 8, 4], 
 [17, 12, 24, 35, 29, 23, 15, 11, 7, 3], 
 [18, 13, 26, 38, 32, 26, 17, 13, 8, 3], 
 [21, 15, 30, 43, 36, 29, 19, 15, 9, 3], 
 [19, 12, 26, 39, 33, 27, 19, 16, 8, 4], 
 [19, 13, 27, 39, 33, 27, 19, 16, 8, 4], 
 [21, 15, 30, 44, 37, 30, 21, 18, 9, 4], 
 [19, 12, 26, 39, 33, 27, 19, 15, 7, 3], 
 [17, 11, 23, 34, 29, 24, 17, 13, 6, 3], 
 [17, 11, 22, 34, 29, 24, 17, 13, 6, 3], 
 [16, 10, 20, 31, 26, 21, 14, 11, 7, 3], 
 [20, 14, 28, 41, 34, 27, 19, 16, 8, 3], 
 [16, 10, 20, 31, 26, 21, 15, 12, 6, 3], 
 [20, 14, 28, 41, 34, 27, 18, 15, 9, 3], 
 [17, 12, 24, 35, 29, 25, 17, 14, 8, 4], 
 [16, 11, 22, 33, 28, 24, 16, 13, 8, 4], 
 [18, 13, 26, 37, 31, 26, 18, 15, 8, 4], 
 [17, 12, 24, 35, 29, 25, 17, 13, 7, 3], 
 [18, 13, 26, 38, 32, 27, 18, 14, 8, 3], 
 [16, 11, 22, 32, 27, 23, 16, 12, 6, 3], 
 [15, 10, 20, 30, 25, 21, 14, 11, 7, 3], 
 [17, 12, 24, 35, 29, 24, 16, 13, 8, 3], 
 [14, 10, 20, 29, 24, 19, 13, 10, 6, 3], 
 [15, 10, 21, 31, 26, 21, 14, 11, 7, 3], 
 [14, 9, 18, 27, 23, 19, 13, 10, 6, 3], 
 [18, 13, 26, 37, 31, 25, 17, 14, 8, 3], 
 [17, 12, 24, 35, 29, 24, 17, 14, 7, 3], 
 [15, 10, 20, 30, 25, 21, 15, 12, 6, 3], 
 [16, 10, 22, 33, 28, 23, 16, 13, 7, 3], 
 [15, 10, 21, 31, 26, 21, 15, 12, 6, 3], 
 [14, 9, 18, 28, 24, 20, 14, 11, 6, 3], 
 [18, 13, 26, 38, 32, 26, 18, 15, 8, 3], 
 [15, 10, 21, 31, 26, 22, 15, 12, 7, 3], 
 [13, 9, 18, 27, 23, 19, 13, 10, 6, 3], 
 [15, 11, 22, 32, 27, 22, 15, 12, 7, 3], 
 [14, 10, 20, 29, 24, 20, 14, 11, 6, 3], 
 [14, 9, 19, 28, 24, 20, 14, 11, 6, 3], 
 [16, 11, 23, 33, 28, 23, 16, 13, 7, 3], 
 [16, 11, 22, 35, 32, 29, 23, 18, 12, 6], 
 [23, 14, 33, 49, 42, 39, 30, 25, 16, 8], 
 [27, 16, 38, 57, 49, 46, 36, 30, 20, 10], 
 [21, 14, 28, 45, 41, 38, 30, 24, 16, 8], 
 [19, 10, 25, 39, 34, 29, 22, 19, 12, 6], 
 [20, 15, 30, 45, 40, 35, 27, 24, 16, 8], 
 [23, 12, 30, 47, 41, 35, 27, 24, 16, 8], 
 [25, 18, 36, 55, 49, 43, 33, 30, 20, 10], 
 [17, 10, 24, 35, 31, 28, 22, 18, 12, 6], 
 [18, 11, 26, 38, 33, 30, 23, 19, 12, 6], 
 [19, 12, 28, 41, 35, 32, 25, 21, 14, 7], 
 [17, 10, 24, 35, 31, 27, 21, 18, 12, 6], 
 [16, 9, 22, 33, 29, 25, 19, 16, 10, 5], 
 [15, 8, 20, 31, 27, 23, 18, 15, 10, 5], 
 [17, 12, 24, 37, 33, 30, 22, 18, 12, 6], 
